id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1347540254 ,a4f177ab-9dfd-3746-9bd8-cf5b6730b3f2,   -8.567000 ,  -63.386000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540253 ,ae1448bc-3392-3e18-8d41-c82f981c468d,   -8.569000 ,  -63.401000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540159 ,946bace8-d4ae-3de1-acdc-a143020e26a2,   -9.363000 ,  -63.560000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540157 ,9f40b3b5-c3d7-3272-8b52-8dd359fb5254,   -9.365000 ,  -63.574000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540156 ,5e945de9-c8a3-3cd2-88c7-8d98d8d09575,   -9.367000 ,  -63.566000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540155 ,54768fbf-61dc-3e30-9ec7-f3b187ca2198,   -9.369000 ,  -63.580000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia
 1347540151 ,f2ed4482-d0f1-3928-ad3d-0ec81b73cbb7,   -9.397000 ,  -64.459000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540149 ,76815c91-d053-3397-9404-e8e2013912e1,   -9.403000 ,  -64.452000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540148 ,5e1c9dab-8da8-3de3-9fda-8b93cf7f7cc0,   -9.403000 ,  -64.772000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540147 ,969760aa-9a1f-3c0f-8685-d3f18f9f81ab,   -9.405000 ,  -64.464000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540146 ,2c3241e1-982b-37cc-b40e-c93ca929f9a8,   -9.405000 ,  -64.783000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540141 ,e23f781a-7c1f-382b-949a-ac545488cf2e,   -9.417000 ,  -64.793000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540124 ,5685acb4-5817-315f-b7dd-de56ea81df02,   -9.471000 ,  -65.509000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540096 ,30cec4b6-9001-379c-b951-60dd35520b96,   -9.505000 ,  -64.442000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540094 ,033d54b6-c84d-3975-95d8-c64c39d7dd85,   -9.515000 ,  -64.440000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540082 ,5d2a5a6b-5dea-3290-be7c-2e6629f4f1e6,   -9.543000 ,  -63.756000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540081 ,079219b3-1d8c-33d7-831d-86868a9dc64b,   -9.545000 ,  -63.769000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540080 ,740c6000-4008-3c1d-bb72-376bca948425,   -9.550000 ,  -63.727000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540079 ,2ab8966f-fd91-33da-bf14-5f6642632e31,   -9.554000 ,  -63.754000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540078 ,77cf8fee-fcfe-363f-a0f3-f38ee71af448,   -9.556000 ,  -63.767000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 1347540077 ,35cf4f24-7901-3a76-bfa1-22e9e801021f,   -9.579000 ,  -64.262000 ,2019-08-21 18:10:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
